  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\III
 _kaltes_Nahwaermenetz\III_kaltes_Nahwaermenetz.dck                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:44
 TIME                                   ,Strom_system                            ,Netzstrom                               ,PV_Strom                                ,Netzeinspeisung                         ,
  +2.4200000000000000E+02,  +4.3053722738575431E+00,  +4.3053722738575431E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4225000000000000E+02,  +4.4304404821325223E+00,  +4.4304404821325223E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4250000000000000E+02,  +4.4114125943593487E+00,  +4.4114125943593487E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4275000000000000E+02,  +4.3963630867543007E+00,  +4.3963630867543007E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4300000000000000E+02,  +4.5705531082753534E+00,  +4.5705531082753534E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4325000000000000E+02,  +4.7498497966747735E+00,  +4.7498497966747735E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4350000000000000E+02,  +4.7484702546722044E+00,  +4.7484702546722044E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4375000000000000E+02,  +4.7427922050156193E+00,  +4.7427922050156193E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4400000000000000E+02,  +4.9183831970455403E+00,  +4.9183831970455403E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4425000000000000E+02,  +1.7204697833315532E+01,  +1.7204697833315532E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4450000000000000E+02,  +2.9278465949600200E+01,  +2.9278465949600200E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4475000000000000E+02,  +2.9212369406223864E+01,  +2.9212369406223864E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4500000000000000E+02,  +2.8453429584910747E+01,  +2.8453429584910747E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4525000000000000E+02,  +2.8213151952579103E+01,  +2.8213151952579103E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4550000000000000E+02,  +2.8590187654990814E+01,  +2.8590187654990814E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4575000000000000E+02,  +2.8488373625198676E+01,  +2.8488373625198676E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4600000000000000E+02,  +2.7530216384721804E+01,  +2.7530216384721804E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4625000000000000E+02,  +3.0499625273508016E+01,  +3.0499625273508016E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4650000000000000E+02,  +3.4269396632767361E+01,  +3.4269396632767361E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4675000000000000E+02,  +3.4103599031501219E+01,  +3.4103599031501219E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4700000000000000E+02,  +3.3297172572683891E+01,  +3.3297172572683891E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4725000000000000E+02,  +3.2478206255184773E+01,  +3.2478206255184773E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4750000000000000E+02,  +3.2323550124997219E+01,  +3.2323550124997219E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4775000000000000E+02,  +3.2254680419828134E+01,  +3.2254680419828134E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4800000000000000E+02,  +3.1536138223313429E+01,  +3.1536138223313429E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4825000000000000E+02,  +3.0704338523039937E+01,  +3.0704338523039937E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4850000000000000E+02,  +3.0338297779983559E+01,  +3.0338297779983559E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4875000000000000E+02,  +3.0911704621254771E+01,  +3.0890166371535486E+01,  +2.1538249719285342E-02,  +0.0000000000000000E+00,
  +2.4900000000000000E+02,  +3.2638337260309378E+01,  +3.2535453366014814E+01,  +1.0288389429456754E-01,  +0.0000000000000000E+00,
  +2.4925000000000000E+02,  +3.2366706548133749E+01,  +3.2046300874866041E+01,  +3.2040567326771052E-01,  +0.0000000000000000E+00,
  +2.4950000000000000E+02,  +3.0931579119082265E+01,  +3.0466315268353185E+01,  +4.6526385072908111E-01,  +0.0000000000000000E+00,
  +2.4975000000000000E+02,  +3.0233130289027528E+01,  +2.9627445681688933E+01,  +6.0568460733859708E-01,  +0.0000000000000000E+00,
  +2.5000000000000000E+02,  +2.9664327602686441E+01,  +2.8924551620796297E+01,  +7.3977598189014426E-01,  +0.0000000000000000E+00,
  +2.5025000000000000E+02,  +2.8556970884645605E+01,  +2.7450956325647653E+01,  +1.1060145589979506E+00,  +0.0000000000000000E+00,
  +2.5050000000000000E+02,  +2.7920220797038290E+01,  +2.6665052124895468E+01,  +1.2551686721428219E+00,  +0.0000000000000000E+00,
  +2.5075000000000000E+02,  +2.7993740757158648E+01,  +2.6603126146682857E+01,  +1.3906146104757897E+00,  +0.0000000000000000E+00,
  +2.5100000000000000E+02,  +2.6387880283996395E+01,  +2.4876755228493924E+01,  +1.5111250555024718E+00,  +0.0000000000000000E+00,
  +2.5125000000000000E+02,  +2.4936996546122629E+01,  +2.3123316559666161E+01,  +1.8136799864564668E+00,  +0.0000000000000000E+00,
  +2.5150000000000000E+02,  +2.4738764375546360E+01,  +2.2824426603730601E+01,  +1.9143377718157577E+00,  +0.0000000000000000E+00,
  +2.5175000000000000E+02,  +2.5075930203880169E+01,  +2.3078483874419405E+01,  +1.9974463294607641E+00,  +0.0000000000000000E+00,
  +2.5200000000000000E+02,  +2.4217707534995732E+01,  +2.2155134095310775E+01,  +2.0625734396849569E+00,  +0.0000000000000000E+00,
  +2.5225000000000000E+02,  +2.2959935512243298E+01,  +2.0391348614166791E+01,  +2.5685868980765081E+00,  +0.0000000000000000E+00,
  +2.5250000000000000E+02,  +2.2999181717451179E+01,  +2.0397995128127910E+01,  +2.6011865893232695E+00,  +0.0000000000000000E+00,
  +2.5275000000000000E+02,  +2.3300724039754591E+01,  +2.0689716106911156E+01,  +2.6110079328434352E+00,  +0.0000000000000000E+00,
  +2.5300000000000000E+02,  +2.2724675197432624E+01,  +2.0126660747057205E+01,  +2.5980144503754197E+00,  +0.0000000000000000E+00,
  +2.5325000000000000E+02,  +2.2235329103779961E+01,  +2.0396894381875583E+01,  +1.8384347219043768E+00,  +0.0000000000000000E+00,
  +2.5350000000000000E+02,  +2.2900871113742273E+01,  +2.1105614582262703E+01,  +1.7952565314795703E+00,  +0.0000000000000000E+00,
  +2.5375000000000000E+02,  +2.2618438453633480E+01,  +2.0884123491110273E+01,  +1.7343149625232059E+00,  +0.0000000000000000E+00,
  +2.5400000000000000E+02,  +2.2207072625777300E+01,  +2.0550935387094093E+01,  +1.6561372386832085E+00,  +0.0000000000000000E+00,
  +2.5425000000000000E+02,  +2.2272346898723267E+01,  +2.1254521601264877E+01,  +1.0178252974583892E+00,  +0.0000000000000000E+00,
  +2.5450000000000000E+02,  +2.1924135331379325E+01,  +2.0977238878515664E+01,  +9.4689645286366231E-01,  +0.0000000000000000E+00,
  +2.5475000000000000E+02,  +2.2756499687348978E+01,  +2.1889269272680309E+01,  +8.6723041466866957E-01,  +0.0000000000000000E+00,
  +2.5500000000000000E+02,  +2.2909316185241178E+01,  +2.2129946774925301E+01,  +7.7936941031587681E-01,  +0.0000000000000000E+00,
  +2.5525000000000000E+02,  +2.1690829338728840E+01,  +2.0683374441774628E+01,  +1.0074548969542125E+00,  +0.0000000000000000E+00,
  +2.5550000000000000E+02,  +2.1712811293551184E+01,  +2.0856149398674813E+01,  +8.5666189487637090E-01,  +0.0000000000000000E+00,
  +2.5575000000000000E+02,  +2.4936299118872640E+01,  +2.4239249728267474E+01,  +6.9704939060516757E-01,  +0.0000000000000000E+00,
  +2.5600000000000000E+02,  +2.5617490079101586E+01,  +2.5087104289063827E+01,  +5.3038579003775999E-01,  +0.0000000000000000E+00,
  +2.5625000000000000E+02,  +2.3766172781145425E+01,  +2.3330784337660724E+01,  +4.3538844348470163E-01,  +0.0000000000000000E+00,
  +2.5650000000000000E+02,  +2.5821964861393962E+01,  +2.5594808392792416E+01,  +2.2715646860154509E-01,  +0.0000000000000000E+00,
  +2.5675000000000000E+02,  +2.7060578451221048E+01,  +2.7021676219067761E+01,  +3.8902232153287496E-02,  +0.0000000000000000E+00,
  +2.5700000000000000E+02,  +2.5973753043210550E+01,  +2.5973753043210550E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5725000000000000E+02,  +2.4796670859568103E+01,  +2.4796670859568103E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5750000000000000E+02,  +2.5801889378680322E+01,  +2.5801889378680322E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5775000000000000E+02,  +2.5801195772783604E+01,  +2.5801195772783604E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5800000000000000E+02,  +2.3864187968247833E+01,  +2.3864187968247833E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5825000000000000E+02,  +2.3708617392039468E+01,  +2.3708617392039468E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5850000000000000E+02,  +2.4758718093265671E+01,  +2.4758718093265671E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5875000000000000E+02,  +2.6011189849999784E+01,  +2.6011189849999784E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5900000000000000E+02,  +1.6046009701526717E+01,  +1.6046009701526717E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5925000000000000E+02,  +5.5154626730012453E+00,  +5.5154626730012453E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5950000000000000E+02,  +5.5984423896583877E+00,  +5.5984423896583877E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5975000000000000E+02,  +5.7013212398920095E+00,  +5.7013212398920095E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6000000000000000E+02,  +5.9509436792026937E+00,  +5.9509436792026937E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6025000000000000E+02,  +5.5595152672412453E+00,  +5.5595152672412453E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6050000000000000E+02,  +5.0047360688565456E+00,  +5.0047360688565456E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6075000000000000E+02,  +5.0670090412021160E+00,  +5.0670090412021160E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6100000000000000E+02,  +5.1547293304844084E+00,  +5.1547293304844084E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6125000000000000E+02,  +5.2170457829343526E+00,  +5.2170457829343526E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6150000000000000E+02,  +5.1821044899145674E+00,  +5.1821044899145674E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6175000000000000E+02,  +5.1123113400182261E+00,  +5.1123113400182261E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6200000000000000E+02,  +4.8414122764875653E+00,  +4.8414122764875653E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6225000000000000E+02,  +4.5394061143087336E+00,  +4.5394061143087336E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6250000000000000E+02,  +4.3731200634877343E+00,  +4.3731200634877343E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6275000000000000E+02,  +4.1957785405863826E+00,  +4.1957785405863826E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6300000000000000E+02,  +4.1875023596085157E+00,  +4.1875023596085157E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6325000000000000E+02,  +4.2164341370013600E+00,  +4.2164341370013600E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6350000000000000E+02,  +4.1433761333785810E+00,  +4.1433761333785810E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6375000000000000E+02,  +4.1015899638457762E+00,  +4.1015899638457762E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6400000000000000E+02,  +4.4293741565666709E+00,  +4.4293741565666709E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6425000000000000E+02,  +4.7166621015978176E+00,  +4.7166621015978176E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6450000000000000E+02,  +4.6021177051771041E+00,  +4.6021177051771041E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6475000000000000E+02,  +4.4889461692089956E+00,  +4.4889461692089956E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6500000000000000E+02,  +4.5199223882409791E+00,  +4.5199223882409791E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6525000000000000E+02,  +4.5703868553692839E+00,  +4.5703868553692839E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6550000000000000E+02,  +4.5121524167798324E+00,  +4.5121524167798324E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6575000000000000E+02,  +4.4784886752759148E+00,  +4.4784886752759148E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6600000000000000E+02,  +4.6374116189568930E+00,  +4.6374116189568930E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6625000000000000E+02,  +4.8172735035907595E+00,  +4.8172735035907595E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6650000000000000E+02,  +4.8427852977043848E+00,  +4.8427852977043848E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6675000000000000E+02,  +4.8744294900700691E+00,  +4.8744294900700691E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6700000000000000E+02,  +5.0760228642440586E+00,  +5.0760228642440586E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6725000000000000E+02,  +5.2823028613090521E+00,  +5.2823028613090521E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6750000000000000E+02,  +5.3274908068872460E+00,  +5.3274908068872460E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6775000000000000E+02,  +5.3762081420931267E+00,  +5.3762081420931267E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6800000000000000E+02,  +5.5878064333360511E+00,  +5.5878064333360511E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6825000000000000E+02,  +1.8553251096564747E+01,  +1.8553251096564747E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6850000000000000E+02,  +3.1480497301865693E+01,  +3.1480497301865693E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6875000000000000E+02,  +3.1646365889804322E+01,  +3.1646365889804322E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6900000000000000E+02,  +3.1137504772837161E+01,  +3.1137504772837161E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6925000000000000E+02,  +3.1164285399633357E+01,  +3.1164285399633357E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6950000000000000E+02,  +3.1837734518749826E+01,  +3.1837734518749826E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6975000000000000E+02,  +3.2015412302738042E+01,  +3.2015412302738042E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7000000000000000E+02,  +3.1281807044595595E+01,  +3.1281807044595595E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7025000000000000E+02,  +3.5557105712969047E+01,  +3.5557105712969047E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7050000000000000E+02,  +4.0863328275216659E+01,  +4.0863328275216659E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7075000000000000E+02,  +4.1167418687271663E+01,  +4.1167418687271663E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7100000000000000E+02,  +4.0610049470603457E+01,  +4.0610049470603457E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7125000000000000E+02,  +4.0069716081777010E+01,  +4.0069716081777010E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7150000000000000E+02,  +4.0381725501843931E+01,  +4.0381725501843931E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7175000000000000E+02,  +4.0743122796244080E+01,  +4.0743122796244080E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7200000000000000E+02,  +3.9603110378910962E+01,  +3.9603110378910962E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7225000000000000E+02,  +3.8972735301938741E+01,  +3.8972735301938741E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7250000000000000E+02,  +3.8991413332679585E+01,  +3.8991413332679585E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7275000000000000E+02,  +3.8594220369019055E+01,  +3.8478244017866835E+01,  +1.1597635115221788E-01,  +0.0000000000000000E+00,
  +2.7300000000000000E+02,  +3.8994136946486407E+01,  +3.8498242998674307E+01,  +4.9589394781210161E-01,  +0.0000000000000000E+00,
  +2.7325000000000000E+02,  +3.7591886980346743E+01,  +3.5864826464962512E+01,  +1.7270605153842284E+00,  +0.0000000000000000E+00,
  +2.7350000000000000E+02,  +3.7289899718662411E+01,  +3.5037106903321323E+01,  +2.2527928153410883E+00,  +0.0000000000000000E+00,
  +2.7375000000000000E+02,  +3.6646828128358720E+01,  +3.3877443947553139E+01,  +2.7693841808055790E+00,  +0.0000000000000000E+00,
  +2.7400000000000000E+02,  +3.3146793761620813E+01,  +2.9880605009303199E+01,  +3.2661887523176150E+00,  +0.0000000000000000E+00,
  +2.7425000000000000E+02,  +3.2092702260968146E+01,  +2.9588689269495987E+01,  +2.5040129914721581E+00,  +0.0000000000000000E+00,
  +2.7450000000000000E+02,  +3.2588918125335837E+01,  +2.9755079640521394E+01,  +2.8338384848144411E+00,  +0.0000000000000000E+00,
  +2.7475000000000000E+02,  +3.2267614368656908E+01,  +2.9131968472085049E+01,  +3.1356458965718605E+00,  +0.0000000000000000E+00,
  +2.7500000000000000E+02,  +3.1198084612425980E+01,  +2.7790829297970419E+01,  +3.4072553144555631E+00,  +0.0000000000000000E+00,
  +2.7525000000000000E+02,  +3.0097731644222677E+01,  +2.6997605949137430E+01,  +3.1001256950852465E+00,  +0.0000000000000000E+00,
  +2.7550000000000000E+02,  +2.9819247618702882E+01,  +2.6546971586845796E+01,  +3.2722760318570865E+00,  +0.0000000000000000E+00,
  +2.7575000000000000E+02,  +3.0199590893566906E+01,  +2.6784697724202076E+01,  +3.4148931693648317E+00,  +0.0000000000000000E+00,
  +2.7600000000000000E+02,  +2.9829643910768681E+01,  +2.6302424117745762E+01,  +3.5272197930229199E+00,  +0.0000000000000000E+00,
  +2.7625000000000000E+02,  +2.9229036953392196E+01,  +2.6479226426927369E+01,  +2.7498105264648269E+00,  +0.0000000000000000E+00,
  +2.7650000000000000E+02,  +2.9071291965157641E+01,  +2.6285084032207553E+01,  +2.7862079329500880E+00,  +0.0000000000000000E+00,
  +2.7675000000000000E+02,  +2.9680770702804374E+01,  +2.6881731396872315E+01,  +2.7990393059320602E+00,  +0.0000000000000000E+00,
  +2.7700000000000000E+02,  +3.0532728266707117E+01,  +2.7744502819461182E+01,  +2.7882254472459351E+00,  +0.0000000000000000E+00,
  +2.7725000000000000E+02,  +3.0724874596542740E+01,  +2.8420162605296102E+01,  +2.3047119912466369E+00,  +0.0000000000000000E+00,
  +2.7750000000000000E+02,  +3.1082925326086873E+01,  +2.8829130779718955E+01,  +2.2537945463679172E+00,  +0.0000000000000000E+00,
  +2.7775000000000000E+02,  +3.0716000586846203E+01,  +2.8532548378530667E+01,  +2.1834522083155359E+00,  +0.0000000000000000E+00,
  +2.7800000000000000E+02,  +3.0118883644586333E+01,  +2.8024912914318286E+01,  +2.0939707302680461E+00,  +0.0000000000000000E+00,
  +2.7825000000000000E+02,  +2.9831575428309009E+01,  +2.8558247934119247E+01,  +1.2733274941897625E+00,  +0.0000000000000000E+00,
  +2.7850000000000000E+02,  +2.9738940295016072E+01,  +2.8548230887700214E+01,  +1.1907094073158557E+00,  +0.0000000000000000E+00,
  +2.7875000000000000E+02,  +3.0265692929703434E+01,  +2.9170056373881184E+01,  +1.0956365558222485E+00,  +0.0000000000000000E+00,
  +2.7900000000000000E+02,  +3.1208646496539206E+01,  +3.0219744808459918E+01,  +9.8890168807928824E-01,  +0.0000000000000000E+00,
  +2.7925000000000000E+02,  +3.2118647057171842E+01,  +3.1284509245844909E+01,  +8.3413781132693188E-01,  +0.0000000000000000E+00,
  +2.7950000000000000E+02,  +3.2710078634916300E+01,  +3.1996706885539673E+01,  +7.1337174937662551E-01,  +0.0000000000000000E+00,
  +2.7975000000000000E+02,  +3.4072527272116616E+01,  +3.3487275122598575E+01,  +5.8525214951804228E-01,  +0.0000000000000000E+00,
  +2.8000000000000000E+02,  +3.5828200422493580E+01,  +3.5377338527071210E+01,  +4.5086189542236826E-01,  +0.0000000000000000E+00,
  +2.8025000000000000E+02,  +3.5895402872593181E+01,  +3.5634790116567501E+01,  +2.6061275602568040E-01,  +0.0000000000000000E+00,
  +2.8050000000000000E+02,  +3.6273673236463061E+01,  +3.6131586779311228E+01,  +1.4208645715183266E-01,  +0.0000000000000000E+00,
  +2.8075000000000000E+02,  +3.7759912670962194E+01,  +3.7729882612252524E+01,  +3.0030058709671896E-02,  +0.0000000000000000E+00,
  +2.8100000000000000E+02,  +3.7771123006047212E+01,  +3.7771123006047212E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8125000000000000E+02,  +3.7148409221504387E+01,  +3.7148409221504387E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8150000000000000E+02,  +3.7895467000707839E+01,  +3.7895467000707839E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8175000000000000E+02,  +3.7142785354236807E+01,  +3.7142785354236807E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8200000000000000E+02,  +3.5743448934963155E+01,  +3.5743448934963155E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8225000000000000E+02,  +3.5555036517667830E+01,  +3.5555036517667830E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8250000000000000E+02,  +3.5384390604586386E+01,  +3.5384390604586386E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8275000000000000E+02,  +3.5094673682670056E+01,  +3.5094673682670056E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8300000000000000E+02,  +2.1461360011980577E+01,  +2.1461360011980577E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8325000000000000E+02,  +8.2120857422526363E+00,  +8.2120857422526363E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8350000000000000E+02,  +8.7574240099863658E+00,  +8.7574240099863658E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8375000000000000E+02,  +8.7739171842068764E+00,  +8.7739171842068764E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8400000000000000E+02,  +8.3346319555320143E+00,  +8.3346319555320143E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8425000000000000E+02,  +7.7180712478789619E+00,  +7.7180712478789619E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8450000000000000E+02,  +7.0104520099067589E+00,  +7.0104520099067589E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8475000000000000E+02,  +6.9938394615700226E+00,  +6.9938394615700226E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8500000000000000E+02,  +7.1142925081663169E+00,  +7.1142925081663169E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8525000000000000E+02,  +7.1961645597166850E+00,  +7.1961645597166850E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8550000000000000E+02,  +7.0751762132772207E+00,  +7.0751762132772207E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8575000000000000E+02,  +6.9130222836539179E+00,  +6.9130222836539179E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8600000000000000E+02,  +6.5901317686420811E+00,  +6.5901317686420811E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8625000000000000E+02,  +6.2636598168307636E+00,  +6.2636598168307636E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8650000000000000E+02,  +6.0537467477858051E+00,  +6.0537467477858051E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8675000000000000E+02,  +5.8278986580941101E+00,  +5.8278986580941101E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8700000000000000E+02,  +5.7641610105583219E+00,  +5.7641610105583219E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8725000000000000E+02,  +5.7064484788465766E+00,  +5.7064484788465766E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8750000000000000E+02,  +5.4965161430496341E+00,  +5.4965161430496341E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8775000000000000E+02,  +5.3082952166792214E+00,  +5.3082952166792214E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8800000000000000E+02,  +5.2889334020706631E+00,  +5.2889334020706631E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8825000000000000E+02,  +5.2951558325764996E+00,  +5.2951558325764996E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8850000000000000E+02,  +5.1786582522947313E+00,  +5.1786582522947313E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8875000000000000E+02,  +5.0773818062565148E+00,  +5.0773818062565148E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8900000000000000E+02,  +5.1717071804145611E+00,  +5.1717071804145611E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8925000000000000E+02,  +5.2924239865256784E+00,  +5.2924239865256784E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8950000000000000E+02,  +5.2618507592784924E+00,  +5.2618507592784924E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8975000000000000E+02,  +5.2491174909894349E+00,  +5.2491174909894349E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.9000000000000000E+02,  +5.4428295436214640E+00,  +5.4428295436214640E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.9025000000000000E+02,  +5.6479331968166298E+00,  +5.6479331968166298E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
